"Code","Waarde","DatumVanaf","DatumTot","Toelichting"
"141","Kapverbod op basis van de Boswet","2000-01-01","2017-01-31","Aantekening PB"
"144","Besluit op basis van Belemmeringenwet Landsverdediging","2000-01-01",,"Aantekening PB"
"145","Besluit op basis van Belemmeringenwet Landsverdediging (zie tekening)","2000-01-01",,"Aantekening PB"
"146","Besluit op basis van Belemmeringenwet Landsverdediging (in onderzoek)","2000-01-01",,"Aantekening PB"
"148","Exploitatieplan, Wet ruimtelijke ordening","2011-03-10",,"Aantekening PB"
"149","Exploitatieplan, Wet ruimtelijke ordening  (Zie tekening)","2011-03-10",,"Aantekening PB"
"150","Exploitatieplan, Wet ruimtelijke ordening  (in onderzoek)","2011-03-10",,"Aantekening PB"
"153","Gedoogplicht Wet inzake de luchtverontreiniging","2000-01-01",,"Aantekening PB"
"154","Gedoogplicht Wet inzake de luchtverontreiniging (zie tekening)","2000-01-01",,"Aantekening PB"
"155","Gedoogplicht Wet inzake de luchtverontreiniging (in onderzoek)","2000-01-01",,"Aantekening PB"
"156","Gemeentelijk monument; inlichtingen bij de Gemeente","2000-01-01","2010-01-01","Aantekening PB"
"157","Gemeentelijk monument gedeeltelijk; inlichtingen bij de Gemeente","2000-01-01","2010-01-01","Aantekening PB"
"158","Gedoogplicht Ontgrondingenwet","2000-01-01",,"Aantekening PB"
"159","Gedoogplicht Ontgrondingenwet (zie tekening)","2000-01-01",,"Aantekening PB"
"160","Gedoogplicht Ontgrondingenwet (in onderzoek)","2000-01-01",,"Aantekening PB"
"162","Gedoogplicht ex. Art 10, lid 2, 12 of 12a Waterstaatswet 1900","2000-01-01","2010-01-01","Aantekening PB"
"163","Kapverbod ex. art.13 Boswet","2000-01-01","2010-01-01","Aantekening PB"
"164","Kennisgeving, vordering, bevel of beschikking, Wet Bodembescherming","2000-01-01",,"Aantekening PB"
"165","Kennisgeving, vordering, bevel of beschikking, Wet Bodembescherming (zie tekening)","2000-01-01",,"Aantekening PB"
"166","Kennisgeving, vordering, bevel of beschikking, Wet Bodembescherming (in onderzoek)","2000-01-01",,"Aantekening PB"
"170","Provinciaal monument","2000-01-01",,"Aantekening PB"
"171","Provinciaal monument (zie tekening)","2000-01-01",,"Aantekening PB"
"172","Provinciaal monument (in onderzoek)","2000-01-01",,"Aantekening PB"
"173","Besluit op basis van Monumentenwet 1988","2000-01-01",,"Aantekening PB"
"174","Besluit op basis van Monumentenwet 1988 (zie tekening)","2000-01-01",,"Aantekening PB"
"175","Besluit op basis van Monumentenwet 1988 (in onderzoek)","2000-01-01",,"Aantekening PB"
"176","Besluit op basis van natuurbeschermingswet 1998","2000-01-01","2017-01-31","Aantekening PB"
"177","Besluit op basis van natuurbeschermingswet 1998 (zie tekening)","2000-01-01","2017-01-31","Aantekening PB"
"178","Besluit op basis van natuurbeschermingswet 1998 (in onderzoek)","2000-01-01","2017-01-31","Aantekening PB"
"179","Handhavingsbesluit Wabo","2010-07-01",,"Aantekening PB"
"180","Handhavingsbesluit Wabo (zie tekening)","2010-07-01",,"Aantekening PB"
"181","Handhavingsbesluit Wabo (in onderzoek)","2010-07-01",,"Aantekening PB"
"184","Vorderingsbesluit Wabo","2010-07-01",,"Aantekening PB"
"185","Vorderingsbesluit Wabo (zie tekening)","2010-07-01",,"Aantekening PB"
"186","Vorderingsbesluit Wabo (in onderzoek)","2010-07-01",,"Aantekening PB"
"194","Voorkeursrecht gemeenten","2000-01-01","2010-01-01","Aantekening PB"
"196","Besluit op basis van Wet agrarisch grondverkeer","2000-01-01",,"Aantekening PB"
"197","Besluit op basis van Wet agrarisch grondverkeer (zie tekening)","2000-01-01",,"Aantekening PB"
"198","Besluit op basis van Wet agrarisch grondverkeer (in onderzoek)","2000-01-01",,"Aantekening PB"
"201","Besluit of bevel op basis van waterstaatswet 1900","2000-01-01","2018-09-01","Aantekening PB"
"203","Besluit of bevel op basis van waterstaatswet 1900 (in onderzoek)","2000-01-01","2018-09-01","Aantekening PB"
"204","Bevel of gedoogplicht, Waterwet","2009-12-22",,"Aantekening PB"
"205","Bevel of gedoogplicht, Waterwet (zie tekening)","2009-12-22",,"Aantekening PB"
"206","Bevel of gedoogplicht, Waterwet (in onderzoek)","2009-12-22",,"Aantekening PB"
"207","Besluit op basis van woningwet","2000-01-01",,"Aantekening PB"
"208","Besluit op basis van woningwet (zie tekening)","2000-01-01",,"Aantekening PB"
"209","Besluit op basis van woningwet (in onderzoek)","2000-01-01",,"Aantekening PB"
"270","Administratieve voorlopige (kadastrale) grens","2012-07-01","2018-09-01","Aantekening Object"
"271","Voorlopige kadastrale grens en oppervlakte","2012-07-01","2016-05-31","Aantekening Object"
"272","Besluit op grond van de Wet Milieubeheer","2012-07-01",,"Aantekening Object"
"273","Passeren ruilakte is aanstaande, neem contact op met het Klantcontactcenter","2014-02-01","2018-09-01","Aantekening Object"
"276","Beklemhuur","2000-01-01",,"Aantekening Object"
"281","De juistheid van de objektgegevens is in onderzoek","2000-01-01","2018-09-01","Aantekening Object"
"292","Beperking Beschikkingsbevoegdheid, vereffenaar benoemd","2015-03-01",,"Aantekening Tenaamstelling"
"293","Meettarief verschuldigd","2015-12-01","2018-09-01","Aantekening Object"
"294","Object betrokken bij 3D complexaanduiding","2016-03-20",,"Aantekening Object"
"295","3D weergave aanwezig","2016-03-20",,"Aantekening Tenaamstelling"
"296","Gedoogplicht archeologisch onderzoek, Erfgoedwet","2016-07-01",,"Aantekening PB"
"297","Gedoogplicht archeologisch onderzoek, Erfgoedwet (zie tekening)","2016-07-01",,"Aantekening PB"
"298","Gedoogplicht archeologisch onderzoek, Erfgoedwet (in onderzoek)","2016-07-01",,"Aantekening PB"
"299","Kwalitatieve verplichting op een gedeelte van een perceel","2016-05-01",,"Aantekening Object"
"300","Voorlopige kadastrale grens en grootte","2016-06-01","2018-09-01","Aantekening Object"
"307","Besluit op basis van artikel 9.9 Wet Natuurbescherming","2017-02-01",,"Aantekening PB"
"308","Besluit op basis van artikel 9.9 Wet Natuurbescherming (Zie tekening)","2017-02-01",,"Aantekening PB"
"309","Besluit op basis van artikel 9.9 Wet Natuurbescherming (in onderzoek)","2017-02-01",,"Aantekening PB"
"310","Besluit op basis van artikel 9.1 Wet Natuurbescherming","2017-02-01",,"Aantekening PB"
"311","Besluit op basis van artikel 9.1 Wet Natuurbescherming (Zie tekening)","2017-02-01",,"Aantekening PB"
"312","Besluit op basis van artikel 9.1 Wet Natuurbescherming (in onderzoek)","2017-02-01",,"Aantekening PB"
"313","Besluit op basis van artikel 2.1 Wet Natuurbescherming","2017-02-01",,"Aantekening PB"
"314","Besluit op basis van artikel 2.1 Wet Natuurbescherming (Zie tekening)","2017-02-01",,"Aantekening PB"
"315","Besluit op basis van artikel 2.1 Wet Natuurbescherming (in onderzoek)","2017-02-01",,"Aantekening PB"
"316","Besluit op basis van artikel 2.11 Wet Natuurbescherming","2017-02-01",,"Aantekening PB"
"317","Besluit op basis van artikel 2.11 Wet Natuurbescherming (Zie tekening)","2017-02-01",,"Aantekening PB"
"318","Besluit op basis van artikel 2.11 Wet Natuurbescherming (in onderzoek)","2017-02-01",,"Aantekening PB"
"319","Besluit op basis van artikel 4.2 Wet Natuurbescherming","2017-02-01",,"Aantekening PB"
"320","Besluit op basis van artikel 4.2 Wet Natuurbescherming (Zie tekening)","2017-02-01",,"Aantekening PB"
"321","Besluit op basis van artikel 4.2 Wet Natuurbescherming (in onderzoek)","2017-02-01",,"Aantekening PB"
"322","Opzegging beperkt recht","2018-07-15",,"Aantekening Tenaamstelling"
"323","Burgerlijke staat ongehuwd en geen geregistreerd partnerschap","2018-07-15",,"Aantekening Tenaamstelling"
"324","Wijziging voorwaarden beperkt recht","2018-07-15",,"Aantekening Tenaamstelling"
"325","Burgerlijke staat gehuwd","2018-07-15",,"Aantekening Tenaamstelling"
"326","Burgerlijke staat geregistreerd partnerschap","2018-07-15",,"Aantekening Tenaamstelling"
"327","Huwelijkse en partnerschapsvoorwaarden","2018-07-15",,"Aantekening Tenaamstelling"
"328","Inbreng in personenvennootschap","2018-07-15",,"Aantekening Tenaamstelling"
"329","Ontbinding van personenvennootschap","2018-07-15",,"Aantekening Tenaamstelling"
"330","Vaststellingsovereenkomst","2018-07-15",,"Aantekening Tenaamstelling"
"331","Uitoefening retentierecht","2018-07-15",,"Aantekening Object"
"332","Rangwisseling erfdienstbaarheid","2018-07-15",,"Aantekening Object"
"333","Testamentair bewind","2018-07-15",,"Aantekening Tenaamstelling"
"334","Bestuursoverdracht","2018-07-15",,"Aantekening Tenaamstelling"
"335","Gemeenschap ontbonden","2018-07-15",,"Aantekening Tenaamstelling"
"336","Beslag op recht op levering","2018-07-15",,"Aantekening Tenaamstelling"
"337","Gemeenschap van goederen","2018-07-15",,"Aantekening Tenaamstelling"
"338","Leidingnetwerk ambtshalve geregistreerd","2018-11-15",,"Aantekening Object"
"339","Belemmeringenwet Landsverdediging: Gedoogplicht","2020-01-01",,"Aantekening PB"
"340","Belemmeringenwet Landsverdediging: Gedoogplicht (in onderzoek)","2020-01-01",,"Aantekening PB"
"341","Belemmeringenwet Privaatrecht: Gedoogplicht","2020-01-01",,"Aantekening PB"
"342","Belemmeringenwet Privaatrecht: Gedoogplicht (in onderzoek)","2020-01-01",,"Aantekening PB"
"343","Belemmeringenwet Privaatrecht: Bevel verplaatsing werk","2020-01-01",,"Aantekening PB"
"344","Belemmeringenwet Privaatrecht: Bevel verplaatsing werk (in onderzoek)","2020-01-01",,"Aantekening PB"
"345","Erfgoedwet: Lasten en voorschriften uitvoering werk","2020-01-01",,"Aantekening PB"
"346","Erfgoedwet: Lasten en voorschriften uitvoering werk (in onderzoek)","2020-01-01",,"Aantekening PB"
"347","Erfgoedwet: Gedoogplicht archeologisch onderzoek door minister OCW","2020-01-01",,"Aantekening PB"
"348","Erfgoedwet: Gedoogplicht archeologisch onderzoek door minister OCW (in onderzoek)","2020-01-01",,"Aantekening PB"
"349","Erfgoedwet: Gedoogplicht archeologisch onderzoek door bestuursorgaan","2020-01-01",,"Aantekening PB"
"350","Erfgoedwet: Gedoogplicht archeologisch onderzoek door bestuursorgaan (in onderzoek)","2020-01-01",,"Aantekening PB"
"351","Erfgoedwet: Toezending van een ontwerpbesluit door minister OCW","2020-01-01",,"Aantekening PB"
"352","Erfgoedwet: Toezending van een ontwerpbesluit door minister OCW (in onderzoek)","2020-01-01",,"Aantekening PB"
"353","Erfgoedwet: Afschrift van een inschrijving door minister OCW","2020-01-01",,"Aantekening PB"
"354","Erfgoedwet: Afschrift van een inschrijving door minister OCW (in onderzoek)","2020-01-01",,"Aantekening PB"
"355","Besluit tot heffen van baatbelasting, Gemeentewet","2020-01-01",,"Aantekening PB"
"356","Besluit tot heffen van baatbelasting, Gemeentewet (in onderzoek)","2020-01-01",,"Aantekening PB"
"357","Besluit monument, Gemeentewet","2020-01-01",,"Aantekening PB"
"358","Besluit monument, Gemeentewet (in onderzoek)","2020-01-01",,"Aantekening PB"
"359","Gedoogplicht Ontgrondingenwet","2020-01-01",,"Aantekening PB"
"360","Gedoogplicht Ontgrondingenwet (in onderzoek)","2020-01-01",,"Aantekening PB"
"361","Sluiting van woning, lokaal of bijbehorend erf, Gemeentewet","2020-01-01",,"Aantekening PB"
"362","Sluiting van woning, lokaal of bijbehorend erf, Gemeentewet (in onderzoek)","2020-01-01",,"Aantekening PB"
"363","Besluit tot heffen van bouwgrondbelasting, Gemeentewet","2020-01-01",,"Aantekening PB"
"364","Besluit tot heffen van bouwgrondbelasting, Gemeentewet (in onderzoek)","2020-01-01",,"Aantekening PB"
"365","Gemeentewet: Aanwijzing gemeentelijk monument (voorbescherming, aanwijzing, afschrift)","2020-01-01",,"Aantekening PB"
"366","Gemeentewet: Aanwijzing gemeentelijk monument (voorbescherming, aanwijzing, afschrift) (in onderzoek)","2020-01-01",,"Aantekening PB"
"367","Gemeentewet: Sluiting woning, lokaal of erf","2020-01-01",,"Aantekening PB"
"368","Gemeentewet: Sluiting woning, lokaal of erf (in onderzoek)","2020-01-01",,"Aantekening PB"
"369","Gemeentewet: Bekostigingsbesluit baatbelasting","2020-01-01",,"Aantekening PB"
"370","Gemeentewet: Bekostigingsbesluit baatbelasting (in onderzoek)","2020-01-01",,"Aantekening PB"
"371","Gemeentewet: Verordening baatbelasting","2020-01-01",,"Aantekening PB"
"372","Gemeentewet: Verordening baatbelasting (in onderzoek)","2020-01-01",,"Aantekening PB"
"373","Huisvestingsverordening, splitsingsvergunningstelsel, Huisvestingswet 2014","2020-01-01",,"Aantekening PB"
"374","Huisvestingsverordening, splitsingsvergunningstelsel, Huisvestingswet 2014 (in onderzoek)","2020-01-01",,"Aantekening PB"
"375","Huisvestingswet 2014: Vaststelling huisvestingsverordening inzake vergunningenstelsel splitsing ","2020-01-01",,"Aantekening PB"
"376","Huisvestingswet 2014: Vaststelling huisvestingsverordening inzake vergunningenstelsel splitsing  (in onderzoek)","2020-01-01",,"Aantekening PB"
"377","Ontgrondingenwet: Gedoogplicht","2020-01-01",,"Aantekening PB"
"378","Ontgrondingenwet: Gedoogplicht (in onderzoek)","2020-01-01",,"Aantekening PB"
"379","Opiumwet: Sluiting object","2020-01-01",,"Aantekening PB"
"380","Opiumwet: Sluiting object (in onderzoek)","2020-01-01",,"Aantekening PB"
"381","Sluiting object, Opiumwet","2020-01-01",,"Aantekening PB"
"382","Sluiting object, Opiumwet (in onderzoek)","2020-01-01",,"Aantekening PB"
"383","Provinciewet: Aanwijzing provinciaal monument (voornemen, aanwijzing, afschrift)","2020-01-01",,"Aantekening PB"
"384","Provinciewet: Aanwijzing provinciaal monument (voornemen, aanwijzing, afschrift) (in onderzoek)","2020-01-01",,"Aantekening PB"
"385","Aanwijzing van gronden, Wet voorkeursrecht gemeenten","2020-01-01",,"Aantekening PB"
"386","Aanwijzing van gronden, Wet voorkeursrecht gemeenten (in onderzoek)","2020-01-01",,"Aantekening PB"
"387","Voorstel tot dan wel voorlopige aanwijzing van gronden, Wet voorkeursrecht gemeenten","2020-01-01",,"Aantekening PB"
"388","Voorstel tot dan wel voorlopige aanwijzing van gronden, Wet voorkeursrecht gemeenten (in onderzoek)","2020-01-01",,"Aantekening PB"
"389","Aanschrijving, Woningwet","2020-01-01",,"Aantekening PB"
"390","Aanschrijving, Woningwet (in onderzoek)","2020-01-01",,"Aantekening PB"
"391","Wet bodembescherming: Beschikking geval ernstige verontreiniging en noodzaak spoedige sanering","2020-01-01",,"Aantekening PB"
"392","Wet bodembescherming: Beschikking geval ernstige verontreiniging en noodzaak spoedige sanering (in onderzoek)","2020-01-01",,"Aantekening PB"
"393","Wet bodembescherming: Bevel ongewoon voorval","2020-01-01",,"Aantekening PB"
"394","Wet bodembescherming: Bevel ongewoon voorval (in onderzoek)","2020-01-01",,"Aantekening PB"
"395","Wet bodembescherming: Instemming verslag uniforme sanering","2020-01-01",,"Aantekening PB"
"396","Wet bodembescherming: Instemming verslag uniforme sanering (in onderzoek)","2020-01-01",,"Aantekening PB"
"397","Wet bodembescherming: Instemming verslag ","2020-01-01",,"Aantekening PB"
"398","Wet bodembescherming: Instemming verslag  (in onderzoek)","2020-01-01",,"Aantekening PB"
"399","Wet bodembescherming: Instemming nazorgplan","2020-01-01",,"Aantekening PB"
"400","Wet bodembescherming: Instemming nazorgplan (in onderzoek)","2020-01-01",,"Aantekening PB"
"401","Wet bodembescherming: Bevel tijdelijke beveiligingsmaatregelen, onderzoek, beheren of saneren","2020-01-01",,"Aantekening PB"
"402","Wet bodembescherming: Bevel tijdelijke beveiligingsmaatregelen, onderzoek, beheren of saneren (in onderzoek)","2020-01-01",,"Aantekening PB"
"403","Wet bodembescherming: Maatregel bevel","2020-01-01",,"Aantekening PB"
"404","Wet bodembescherming: Maatregel bevel (in onderzoek)","2020-01-01",,"Aantekening PB"
"405","Wet bodembescherming: Vordering eigendom, gebruik of rechten","2020-01-01",,"Aantekening PB"
"406","Wet bodembescherming: Vordering eigendom, gebruik of rechten (in onderzoek)","2020-01-01",,"Aantekening PB"
"407","Wet bodembescherming: Uitoefening bevoegdheden vier grote steden of andere aan te wijzen gemeenten of plusregio","2020-01-01",,"Aantekening PB"
"408","Wet bodembescherming: Uitoefening bevoegdheden vier grote steden of andere aan te wijzen gemeenten of plusregio (in onderzoek)","2020-01-01",,"Aantekening PB"
"409","Plicht tot het treffen van voorzieningen ten behoeve van eisen van welstand, Woningwet","2020-01-01",,"Aantekening PB"
"410","Plicht tot het treffen van voorzieningen ten behoeve van eisen van welstand, Woningwet (in onderzoek)","2020-01-01",,"Aantekening PB"
"411","Plicht tot gebruik of beheer door derden, Woningwet","2020-01-01",,"Aantekening PB"
"412","Plicht tot gebruik of beheer door derden, Woningwet (in onderzoek)","2020-01-01",,"Aantekening PB"
"413","Wet agrarisch grondverkeer: Aanwijzing landgoed","2020-01-01",,"Aantekening PB"
"414","Wet agrarisch grondverkeer: Aanwijzing landgoed (in onderzoek)","2020-01-01",,"Aantekening PB"
