"Code","Waarde","DatumVanaf","DatumTot","Toelichting"
"5106","Bonaire","2010-10-10",,
"5107","Curaçao","2010-10-10",,
"5108","Saba","2010-10-10",,
"5109","Sint Eustatius","2010-10-10",,
"5110","Sint Maarten","2010-10-10",,
"5111","Zuid-Soedan","2011-07-09",,
"5112","Gazastrook en Westelijke Jordaanoever","1948-05-15",,
"5113","Republiek Noord-Macedonië","2019-02-12",,
"6000","Moldavië","1991-12-31",,
"6001","Burundi","1962-07-01",,
"6002","Finland",,,
"6003","Griekenland",,,
"6004","Guatemala",,,
"6005","Nigeria",,,
"6006","Libië",,,
"6007","Ierland",,,
"6008","Brazilië",,,
"6009","Rwanda","1962-07-01",,
"6010","Venezuela",,,
"6011","IJsland",,,
"6012","Liechtenstein",,,
"6013","Somalië","1960-07-01",,
"6014","Verenigde Staten van Amerika",,,
"6015","Bolivia",,,
"6016","Australië",,,
"6017","Jamaica",,,
"6018","Luxemburg",,,
"6019","Tsjaad",,,
"6020","Mauritanië",,,
"6021","Kirgizië","1991-12-31",,
"6022","China",,,
"6023","Afghanistan",,,
"6024","Indonesië","1949-12-27",,
"6025","Guyana","1966-05-26",,
"6026","Noord-Vietnam","1945-09-02","1976-07-02",
"6027","Noorwegen",,,
"6028","San Marino",,,
"6029","Duitsland",,"1991-06-01","*"
"6030","Nederland",,,
"6031","Cambodja",,,
"6032","Fiji",,,
"6033","Bahama's",,,
"6034","Israël","1948-05-14",,
"6035","Nepal",,,
"6036","Zuid-Korea",,,
"6037","Spanje",,,
"6038","Oekraïne","1991-12-31",,
"6039","Groot-Brittannië",,,
"6040","Niger",,,
"6041","Haïti",,,
"6042","Jordanië",,,
"6043","Turkije",,,
"6044","Trinidad en Tobago",,,
"6045","Joegoslavië",,"1996-06-01","*"
"6046","Opper-Volta",,"1984-08-04",
"6047","Algerije",,,
"6048","Gabon",,,
"6049","Noord-Korea","1945-09-06",,
"6050","Oezbekistan","1991-12-31",,
"6051","Sierra Leone",,,
"6052","Brits-Honduras",,"1973-06-01",
"6053","Canarische Eilanden",,,
"6054","Frans-Polynesië",,,
"6055","Gibraltar",,,
"6056","Portugees-Timor",,"1976-07-17",
"6057","Tadzjikistan","1991-12-31",,
"6058","Britse Salomonseilanden",,"1978-07-07",
"6059","São Tomé en Principe",,,
"6060","Sint-Helena",,,
"6061","Tristan Da Cunha",,,
"6062","West-Samoa",,"1997-07-04",
"6063","Turkmenistan","1991-12-31",,
"6064","Georgië","1991-12-31",,
"6065","Bosnië-Herzegovina","1992-04-06",,
"6066","Tsjechië","1993-01-01",,
"6067","Slowakije","1993-01-01",,
"6068","Federale Republiek Joegoslavië","1992-04-27","2004-02-01",
"6069","Democratische Republiek Congo","1997-05-17",,
"7001","Uganda",,,
"7002","Kenya","1963-12-12",,
"7003","Malta",,,
"7004","Barbados",,,
"7005","Andorra",,,
"7006","Mexico",,,
"7007","Costa Rica",,,
"7008","Gambia",,,
"7009","Syrië",,,
"7011","Nederlandse Antillen",,"2010-10-10",
"7012","Zuid-Jemen","1967-11-27","1990-05-22",
"7014","Egypte",,,
"7015","Argentinië",,,
"7016","Lesotho","1966-10-04",,
"7017","Honduras",,,
"7018","Nicaragua",,,
"7020","Pakistan",,,
"7021","Senegal",,,
"7023","Dahomey",,"1975-11-30",
"7024","Bulgarije",,,
"7026","Maleisië","1963-09-16",,
"7027","Dominicaanse Republiek",,,
"7028","Polen",,,
"7029","Rusland (oud)",,"1917-11-07",
"7030","Britse Maagdeneilanden",,,
"7031","Tanzania","1964-04-27",,
"7032","El Salvador",,,
"7033","Sri Lanka","1972-05-22",,
"7034","Soedan",,,
"7035","Japan",,,
"7036","Hongkong",,"1997-07-01",
"7037","Panama",,,
"7038","Uruguay",,,
"7039","Ecuador",,,
"7040","Guinee",,,
"7041","Maldiven",,,
"7042","Thailand",,,
"7043","Libanon",,,
"7044","Italië",,,
"7045","Koeweit",,,
"7046","India",,,
"7047","Roemenië",,,
"7048","Tsjecho-Slowakije",,"1993-01-01",
"7049","Peru",,,
"7050","Portugal",,,
"7051","Oman","1970-08-09",,
"7052","Mongolië",,,
"7053","Samoa","1997-07-04",,
"7054","Verenigde Arabische Emiraten","1971-12-02",,
"7055","Tibet",,,
"7057","Nauru",,,
"7058","Nederlands Nieuw-Guinea",,"1962-10-01",
"7059","Tanganyika",,"1964-04-27",
"7060","Palestina",,"1948-05-15",
"7062","Brits West-Indië",,"1962-02-01",
"7063","Portugees-Afrika",,"1991-06-01","*"
"7064","Letland","1918-11-18",,
"7065","Estland",,,
"7066","Litouwen","1918-02-16",,
"7067","Brits-Afrika",,"1991-06-01","*"
"7068","Belgisch-Congo",,"1960-06-30",
"7070","Brits-Indië",,"1947-08-15",
"7071","Noord-Rhodesië",,"1964-10-24",
"7072","Zuid-Rhodesië",,"1965-11-11",
"7073","Saarland",,"1991-06-01","*"
"7074","Frans Indochina",,"1991-06-01","*"
"7075","Brits West-Borneo",,"1963-09-16",
"7076","Goudkust",,"1957-03-06",
"7077","Ras al-Khaimah",,"1991-06-01","*"
"7079","Frans-Congo",,"1960-08-15",
"7080","Siam",,"1991-06-01","*"
"7082","Brits Oost-Afrika",,"1963-12-12",
"7083","Brits Noord-Borneo",,"1963-09-16",
"7084","Bangladesh","1971-12-16",,
"7085","Duitse Democratische Republiek","1949-10-07","1990-10-03",
"7087","Madeira-eilanden",,,
"7088","Amerikaanse Maagdeneilanden",,,
"7089","Australische Salomonseilanden",,"1975-09-16",
"7091","Spaanse Sahara",,"1976-02-26",
"7092","Caymaneilanden",,,
"7093","Caicoseilanden",,"1991-06-01","*"
"7094","Turkseilanden",,"1991-06-01","*"
"7095","Brits Antarctisch Territorium",,,
"7096","Brits Indische Oceaanterritorium",,,
"7097","Cookeilanden",,,
"7098","Tokelau",,,
"7099","Nieuw-Caledonië",,,
"8000","Hawaii-eilanden",,"1991-06-01","*"
"8001","Guam",,,
"8002","Amerikaans-Samoa",,,
"8003","Midway",,,
"8004","Riukiu-eilanden",,"1991-06-01","*"
"8005","Wake",,,
"8006","Pacific-eilanden",,"1991-06-01","*"
"8008","Grenada",,,
"8009","Marianen",,,
"8010","Cabinda",,"1991-06-01","*"
"8011","Canton en Enderbury",,"1991-06-01","*"
"8012","Christmaseiland",,,
"8013","Cocoseilanden",,,
"8014","Faeröer",,,
"8015","Montserrat",,,
"8016","Norfolk",,,
"8017","Belize",,,
"8018","Tasmanië",,"1991-06-01","*"
"8019","Turks- en Caicoseilanden",,,
"8020","Puerto Rico",,,
"8021","Papoea-Nieuw-Guinea","1975-09-16",,
"8022","Salomonseilanden","1978-07-07",,
"8023","Benin","1975-11-30",,
"8024","Vietnam",,,
"8025","Kaapverdië",,,
"8026","Seychellen",,,
"8027","Kiribati","1979-07-12",,
"8028","Tuvalu","1975-10-01",,
"8029","Saint Lucia",,,
"8030","Dominica",,,
"8031","Zimbabwe","1979-06-01",,
"8032","Dubai",,"1991-06-01","*"
"8033","Nieuwe Hebriden",,"1980-07-30",
"8034","Kanaaleilanden",,,
"8035","Man",,,
"8036","Anguilla",,,
"8037","Saint Kitts en Nevis",,,
"8038","Antigua",,"1981-11-01",
"8039","Saint Vincent",,"1979-10-27",
"8040","Gilberteilanden",,"1979-07-12",
"8041","Panamakanaalzone",,,
"8042","Saint Kitts, Nevis en Anguilla","1967-02-27","1980-12-19",
"8043","Belau",,"1994-10-01",
"8044","Palau","1994-10-01",,
"8045","Antigua en Barbuda","1981-11-01",,
"9000","Newfoundland",,"1991-06-01","*"
"9001","Nyasaland",,"1964-07-06",
"9003","Eritrea",,,
"9005","Ifni",,"1969-01-06",
"9006","Brits-Kameroen",,"1961-10-01",
"9007","Keizer Wilhelmsland",,"1991-06-01","*"
"9008","Congo","1960-08-15",,
"9009","Congo-Kinshasa",,"1971-10-27",
"9010","Madagaskar",,,
"9013","Congo-Brazzaville",,"1960-08-15",
"9014","Leewardeilanden",,"1991-06-01","*"
"9015","Windwardeilanden",,"1991-06-01","*"
"9016","Frans Territorium voor Afars en Issa's",,"1977-06-27",
"9017","Phoenixeilanden",,"1991-06-01","*"
"9020","Portugees-Guinee",,"1974-09-10",
"9022","Duits Zuidwest-Afrika",,"1991-06-01","*"
"9023","Namibië","1968-01-31",,
"9027","Brits-Somaliland",,"1960-07-01",
"9028","Italiaans-Somaliland",,"1960-07-01",
"9030","Nederlands-Indië",,"1949-12-27",
"9031","Brits-Guyana",,"1966-05-26",
"9036","Swaziland",,"2018-04-19",
"9037","Qatar",,,
"9038","Eswatini","2018-04-19",,
"9041","Aden",,"1991-06-01","*"
"9042","Zuid-Arabische Federatie","1959-02-11","1967-11-27",
"9043","Equatoriaal-Guinea",,,
"9044","Spaans-Guinee",,"1991-06-01","*"
"9047","Verenigde Arabische Republiek","1958-02-22","1961-09-28",
"9048","Bermuda",,,
"9049","Sovjet-Unie","1917-11-07","1991-12-31",
"9050","Duits Oost-Afrika",,"1991-06-01","*"
"9051","Zanzibar",,"1964-04-27",
"9052","Ceylon",,"1972-05-22",
"9053","Muscat en Oman",,"1970-08-09",
"9054","Trucial Oman",,"1971-12-02",
"9055","Indochina",,"1991-06-01","*"
"9056","Marshalleilanden",,,
"9057","Sarawak",,"1991-06-01","*"
"9058","Brits-Borneo",,"1963-09-16",
"9060","Sabah",,"1991-06-01","*"
"9061","Abu Dhabi",,"1991-06-01","*"
"9062","Ajman",,"1991-06-01","*"
"9063","Basutoland",,"1966-10-04",
"9064","Bechuanaland",,"1966-09-30",
"9065","Fujairah",,"1991-06-01","*"
"9066","Frans-Kameroen",,"1960-01-01",
"9067","Johore",,"1946-04-01",
"9068","Korea",,"1991-06-01","*"
"9069","Labuan",,"1991-06-01","*"
"9070","Umm Al-Qaiwain",,"1991-06-01","*"
"9071","Oostenrijk-Hongarije",,"1991-06-01","*"
"9072","Portugees Oost-Afrika",,"1975-06-25",
"9073","Portugees West-Afrika",,"1975-11-11",
"9074","Sharjah",,"1991-06-01","*"
"9075","Straits Settlements",,"1946-04-01",
"9076","Abessinië",,"1991-06-01","*"
"9077","Frans West-Afrika",,"1991-06-01","*"
"9078","Frans Equatoriaal-Afrika",,"1991-06-01","*"
"9081","Urundi",,"1991-06-01","*"
"9082","Ruanda-Urundi",,"1962-07-01",
"9084","Goa",,"1961-12-18",
"9085","Dantzig",,"1939-09-01",
"9086","Centraal-Afrikaanse Republiek",,,
"9087","Djibouti","1977-06-27",,
"9088","Transjordanië","1923-05-15","1991-06-01","*"
"9089","Bondsrepubliek Duitsland","1949-08-01",,
"9090","Vanuatu","1980-07-30",,
"9091","Niue",,,
"9092","Spaans Noord-Afrika",,"1991-06-01","*"
"9093","Westelijke Sahara","1976-02-26",,
"9094","Micronesia",,,
"9095","Svalbardeilanden",,,
"9999","Internationaal gebied",,,
