"Code";"Waarde";"DatumVanaf";"DatumTot";"Toelichting"
"265";"Bestuursdwangbesluit of dwangsombesluit, Wet algemene bepalingen omgevingsrecht (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"266";"Bestuursdwangbesluit of dwangsombesluit, Wet algemene bepalingen omgevingsrecht (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"267";"Beschermd monument, Gemeentewet";"2010-11-01";;"AKR-PBL-CODE"
"268";"Beschermd monument, Gemeentewet  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"269";"Beschermd monument, Gemeentewet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"270";"Administratieve voorlopige (kadastrale) grens";"2012-07-01";;"AKR-OBL-CODE"
"271";"Voorlopige kadastrale grens en oppervlakte";"2012-07-01";;"AKR-OBL-CODE"
"272";"Besluit op grond van de Wet Milieubeheer";"2012-07-01";;"AKR-OBL-CODE"
"273";"Ruilakte passeert binnen 3 wkn, neem contact op met het Klantcontactcenter";"2014-02-01";;"AKR-OBL-CODE"
"274";"Aanwijzing van luchtvaartterrein ex. art.18 Luchtvaartwet";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"275";"Aanschrijving of bouwverbod krachtens provinciale wegenverordening";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"276";"Beklemhuur";"2000-01-01";;"AKR-OBL-CODE"
"277";"Beschermd stads- of dorpsgezicht, zie monumentenwet 1988; inl. bij de gemeente";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"278";"Deltawet";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"279";"Fictief appartementsrecht";"2000-01-01";"2012-11-01";"AKR-OBL-CODE"
"280";"Gezamenlijke grootte";"2000-01-01";"2012-11-01";"AKR-OBL-CODE"
"281";"De juistheid van de objektgegevens is in onderzoek";"2000-01-01";;"AKR-OBL-CODE"
"282";"Nog te meten";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"283";"Machtiging ex. art.10 Mijnwet 1810";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"284";"Ondergrondse olietank, inlichtingen bij de gemeente";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"285";"Onderhoudsplicht of verplichting tot bijdragen onderhoud, zie Wegenwet";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"286";"Bouwverbod krachtens provinciale plassenverordening";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"287";"Schuldplichtigheid Deltawet";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"288";"Verbodsbepalingen waterkeringen; inlichtingen bij het Waterschap";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"289";"Bouwverbod ex. art.4 of 5 Verkeerswet tegen lintbebouwing";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"290";"Verlaten Mijnbouwwerk; Inlichtingen: Staatstoezicht op de mijnen Rijswijk tel. 070-3956500";"2000-01-01";"2010-01-01";"AKR-OBL-CODE"
"291";"Wettelijke ruilverkaveling (DUMMY)";"2000-01-01";;"AKR-OBL-CODE"
"292";"Beperking Beschikkingsbevoegdheid, vereffenaar benoemd";"2015-03-01";;"AKR-ZBL-CODE"
"293";"Meettarief verschuldigd     ";"2015-12-01";;"AKR-OBL-CODE"
"294";"Object betrokken bij 3D complexaanduiding";"2016-03-20";;"AKR-OBL-CODE"
"295";"3D weergave aanwezig";"2016-03-20";;"AKR-ZBL-CODE"
